time,open,high,low,close,volume,
1.63E+12,48866.13,48869.99,48845.32,48854.52,29.73959,
1.63E+12,48854.51,48908.1,48854.51,48857.94,28.44878,
1.63E+12,48857.94,48870,48852.21,48852.21,16.84352,
1.63E+12,48852.22,48887.55,48852.21,48887.54,12.04888,
1.63E+12,48887.55,48887.55,48829.58,48874.16,23.4308,
1.63E+12,48874.15,48874.16,48862.86,48874.15,8.36328,
1.63E+12,48874.15,48874.15,48870,48872.01,13.21061,
1.63E+12,48872,48872.01,48840.9,48844.53,9.19064,
1.63E+12,48844.54,48879.86,48840.01,48873.93,14.95865,
1.63E+12,48873.94,48873.94,48832.22,48833.57,6.96984,
1.63E+12,48833.56,48837.56,48829.58,48830,9.91832,
1.63E+12,48830,48853.52,48829.99,48845.87,13.97711,
1.63E+12,48845.87,48847.64,48831.76,48845.56,13.63543,
1.63E+12,48845.55,48870.17,48838.67,48868.07,12.6262,
1.63E+12,48868.08,48880.95,48868.07,48879.13,16.76862,
1.63E+12,48879.13,48880.8,48870.83,48873.09,7.08197,
1.63E+12,48873.08,48900,48842.04,48895.86,16.04351,
1.63E+12,48895.87,48954,48895.86,48954,22.68452,
1.63E+12,48954,48956.76,48922.02,48926.67,9.26608,
1.63E+12,48923.31,48956.77,48905.19,48948.99,13.71848,
1.63E+12,48949,48954.99,48930,48952.07,11.50376,
1.63E+12,48952.06,48952.07,48930.91,48933.63,6.39341,
1.63E+12,48933.63,48982.78,48933.63,48982.78,14.69285,
1.63E+12,48982.78,48984.84,48972.51,48975.61,10.56009,
1.63E+12,48975.62,48975.63,48937.22,48945.91,9.44198,
1.63E+12,48945.9,48952.24,48900.01,48904.37,4.89674,
1.63E+12,48904.36,48914.99,48875.82,48879.51,29.67139,
1.63E+12,48879.5,48884.54,48862.92,48862.93,8.70953,
1.63E+12,48862.92,48876.96,48861.11,48876.95,7.281,
1.63E+12,48876.96,48876.96,48846.59,48846.62,8.98203,
1.63E+12,48846.63,48879.46,48842.78,48872.7,14.28412,
1.63E+12,48872.69,48917.22,48872.69,48883.63,9.80662,
1.63E+12,48881.46,48881.46,48826.98,48826.98,9.44478,
1.63E+12,48826.98,48843.8,48816.08,48816.09,13.52057,
1.63E+12,48816.08,48855,48806.66,48855,16.78694,
1.63E+12,48855,48855,48825.65,48834.7,18.82086,
1.63E+12,48834.7,48860.96,48821.11,48842.9,21.6535,
1.63E+12,48842.89,48900,48840.86,48894.95,26.29231,
1.63E+12,48894.95,48938.21,48894.95,48921.85,15.90873,
1.63E+12,48921.85,48921.85,48878.48,48881.39,10.42245,
1.63E+12,48881.39,48884.64,48867.91,48872.59,5.05469,
1.63E+12,48872.58,48908.5,48872.58,48908.49,9.45343,
1.63E+12,48908.49,48911.64,48885.07,48896.07,8.92274,
1.63E+12,48896.08,48915.45,48873.35,48915.45,10.24681,
1.63E+12,48915.44,48928.35,48891.1,48911.15,18.82214,
1.63E+12,48911.16,48911.16,48889.88,48896.36,12.64507,
1.63E+12,48896.37,48929.58,48896.23,48901.83,32.75472,
1.63E+12,48901.82,48937.24,48901.82,48928.14,16.05052,
1.63E+12,48928.15,48950,48920,48950,11.63457,
1.63E+12,48949.03,48954,48931.18,48953.99,18.47002,
1.63E+12,48954,48985.53,48947.13,48963,32.98195,
1.63E+12,48963,48991.99,48959.84,48961.11,33.23174,
1.63E+12,48961.11,48977.53,48930.01,48947.47,22.7266,
1.63E+12,48947.47,48970.32,48941.75,48950.01,15.78925,
1.63E+12,48950.01,48952.79,48920.33,48925,20.30934,
1.63E+12,48925,48946.57,48920.55,48925.77,15.90132,
1.63E+12,48925.77,48929.45,48913.16,48917.44,13.98898,
1.63E+12,48917.44,48973.28,48917.44,48958.56,20.25477,
1.63E+12,48958.57,48982.42,48950.01,48964.83,15.92064,
1.63E+12,48964.84,48993.46,48964.83,48971,22.49701,
1.63E+12,48971,48989.27,48969.81,48987.24,11.6248,
1.63E+12,48987.24,49060,48987.24,49059.6,56.53991,
1.63E+12,49059.6,49072.07,49021.39,49030.44,55.33581,
1.63E+12,49030.44,49059.92,49019.62,49050.04,17.94253,
1.63E+12,49050.04,49053.88,49021.97,49047.72,20.51058,
1.63E+12,49047.72,49054.58,49039.28,49039.5,7.02784,
1.63E+12,49039.5,49039.5,49003.05,49033.68,28.60622,
1.63E+12,49033.68,49050,49021.35,49046.99,56.00279,
1.63E+12,49047,49059.1,49037.91,49041.31,8.1481,
1.63E+12,49041.3,49051.24,49040.75,49043.21,8.66151,
1.63E+12,49043.22,49043.22,49013.48,49013.48,12.12853,
1.63E+12,49013.49,49013.49,49000.4,49000.83,9.11115,
1.63E+12,49000.82,49033.87,49000.82,49033.13,13.72749,
1.63E+12,49033.12,49037.86,49033.12,49035.79,11.00435,
1.63E+12,49035.8,49035.8,49017.43,49017.44,9.60834,
1.63E+12,49017.44,49027,49012.06,49018.79,11.38921,
1.63E+12,49018.79,49034,49000,49034,17.40417,
1.63E+12,49034,49035.79,49012.08,49024.33,9.89889,
1.63E+12,49024.34,49031.95,49017.34,49019.91,7.80901,
1.63E+12,49019.92,49029.54,49017.38,49028.99,6.61727,
1.63E+12,49029,49030.53,49019.11,49028.61,5.748,
1.63E+12,49028.6,49028.6,49009.45,49009.46,8.17767,
1.63E+12,49009.45,49037.86,49004.11,49019.7,35.42799,
1.63E+12,49019.71,49063,49019.7,49054.33,25.46359,
1.63E+12,49054.33,49054.33,49001.86,49009.01,10.3194,
1.63E+12,49009,49015.54,49002.11,49006.96,7.90287,
1.63E+12,49006.96,49006.97,48970.2,48970.21,10.10389,
1.63E+12,48970.2,48999.54,48962.05,48977.74,10.6514,
1.63E+12,48977.74,48977.75,48951.99,48953.89,9.14573,
1.63E+12,48953.89,48982.65,48953.84,48962.51,11.64497,
1.63E+12,48962.51,48985.32,48961.39,48972.26,7.99329,
1.63E+12,48972.26,48972.26,48958.26,48958.48,7.73398,
1.63E+12,48958.48,48978.11,48952.55,48974.4,8.84648,
1.63E+12,48974.39,48974.4,48951.83,48955.69,9.4565,
1.63E+12,48955.69,48968.84,48951.83,48951.84,4.68936,
1.63E+12,48951.84,48957.92,48950,48955.65,7.48159,
1.63E+12,48955.64,48955.65,48933.51,48937.5,8.62578,
1.63E+12,48937.51,48945,48937.51,48944.58,7.01032,
1.63E+12,48944.58,48944.59,48927.7,48931.17,10.07877,
1.63E+12,48931.17,48931.24,48925.03,48930,11.77412,
1.63E+12,48930,48930,48917.07,48917.13,13.43417,
1.63E+12,48917.12,48917.12,48910.41,48913.43,6.54413,
1.63E+12,48913.43,48938.47,48910.41,48937.02,12.23712,
1.63E+12,48937.01,48949.99,48937.01,48949.94,10.13016,
1.63E+12,48949.94,48962.17,48915.45,48915.46,15.74154,
1.63E+12,48915.45,48919.45,48914.94,48918,7.01705,
1.63E+12,48917.99,48936.54,48915,48935.26,9.34681,
1.63E+12,48935.27,48952.26,48931.79,48931.82,5.78655,
1.63E+12,48931.81,48931.82,48914.96,48914.96,6.62676,
1.63E+12,48914.96,48914.97,48900,48900,12.15856,
1.63E+12,48900.01,48914.52,48900,48902.32,8.87205,
1.63E+12,48902.33,48911.81,48902.32,48907.68,20.05503,
1.63E+12,48907.68,48922.61,48903.47,48916.88,10.49312,
1.63E+12,48916.87,48962.17,48916.87,48958.43,13.94665,
1.63E+12,48958.43,48983.13,48934.83,48980.66,17.60038,
1.63E+12,48980.65,49023.76,48973.72,49023.75,27.67518,
1.63E+12,49023.76,49023.76,48982.46,48989.43,15.35557,
1.63E+12,48989.43,49006.97,48986.48,48994.65,7.08887,
1.63E+12,48994.64,48994.65,48970.56,48990.2,6.78389,
1.63E+12,48990.2,49008.78,48990.19,48993.56,12.10712,
1.63E+12,48993.56,49010,48975.75,48975.76,5.91042,
1.63E+12,48975.77,48978.5,48970,48970.02,5.90185,
1.63E+12,48970.02,48977,48966.78,48966.79,10.83081,
1.63E+12,48966.78,48978.18,48966.78,48973.77,7.77657,
1.63E+12,48973.78,48973.78,48944.69,48952.44,24.9766,
1.63E+12,48952.44,48958.74,48946.73,48948.11,10.48002,
1.63E+12,48948.1,48948.15,48932.3,48936.68,11.90751,
1.63E+12,48936.69,48947.15,48936.68,48947.14,4.87733,
1.63E+12,48947.14,48948.13,48934.08,48940.49,13.85444,
1.63E+12,48940.5,48945.98,48940.49,48940.51,8.80405,
1.63E+12,48940.52,48963.75,48935,48952.92,12.00808,
1.63E+12,48952.91,48955,48940.23,48947.69,6.57619,
1.63E+12,48947.7,48974.16,48942.3,48954.96,15.15591,
1.63E+12,48954.95,48999.99,48947.7,48996.6,11.87529,
1.63E+12,48996.6,49000,48984.32,48984.32,15.69335,
1.63E+12,48984.33,48984.33,48960.44,48960.44,9.54063,
1.63E+12,48960.45,48965.29,48960.44,48962.38,4.54422,
1.63E+12,48962.39,48962.81,48945.97,48945.98,7.28442,
1.63E+12,48945.98,48960.01,48933.17,48956.22,5.96493,
1.63E+12,48956.22,48959.64,48911.05,48911.06,14.00696,
1.63E+12,48911.05,48925.33,48900.21,48913.55,16.99076,
1.63E+12,48913.55,48921.89,48879.93,48888.67,20.72117,
1.63E+12,48888.68,48915.28,48888.67,48910.47,36.36657,
1.63E+12,48910.48,48971.07,48910.48,48957.33,23.60355,
1.63E+12,48957.33,48983.43,48937.88,48973.29,11.55406,
1.63E+12,48973.3,48980,48972.33,48973.03,6.34733,
1.63E+12,48973.03,48999.99,48964.74,48996.59,12.98978,
1.63E+12,48996.59,48997.59,48983.62,48991.2,6.07433,
1.63E+12,48991.21,49013.06,48990.66,49004.65,16.35143,
1.63E+12,49004.65,49068.35,49004.65,49024.86,89.80399,
1.63E+12,49024.85,49060,49024.85,49044.04,16.64418,
1.63E+12,49044.05,49064.09,49032.02,49048.8,23.14266,
1.63E+12,49048.79,49048.8,49014.13,49015.29,13.45266,
1.63E+12,49015.29,49020,49010.01,49014.23,10.03082,
1.63E+12,49014.23,49014.24,48955.47,48955.58,27.53467,
1.63E+12,48955.57,48962.75,48918.01,48930.14,21.98355,
1.63E+12,48930.14,48930.14,48907.2,48907.21,6.66248,
1.63E+12,48907.21,48963.11,48907.2,48921.15,25.46825,
1.63E+12,48921.16,48965.83,48921.15,48956.25,10.99448,
1.63E+12,48956.26,48956.26,48925.81,48934.47,5.71991,
1.63E+12,48934.48,48955.48,48925.81,48947.12,11.37094,
1.63E+12,48947.13,48947.14,48918.93,48936.41,10.80372,
1.63E+12,48936.4,48936.41,48920.01,48920.06,6.62954,
1.63E+12,48920.05,48925.07,48915.48,48921.27,10.05204,
1.63E+12,48921.26,48921.27,48905.4,48913.06,22.39075,
1.63E+12,48913.06,48930.47,48912.21,48921.31,9.98076,
1.63E+12,48921.31,48922.79,48915.54,48920,6.7113,
1.63E+12,48919.99,48962.18,48917.89,48961.06,14.6388,
1.63E+12,48961.06,48961.07,48915.35,48918.64,9.98612,
1.63E+12,48918.65,48937.73,48907,48907,23.87587,
1.63E+12,48907.01,48911.31,48886.38,48887.33,13.88671,
1.63E+12,48887.34,48900,48886.42,48897.18,8.14609,
1.63E+12,48897.18,48897.19,48887.05,48891.14,10.96344,
1.63E+12,48891.13,48895.73,48877,48890.2,32.57196,
1.63E+12,48890.21,48890.21,48868,48869.17,11.42602,
1.63E+12,48869.17,48887.01,48867.77,48887.01,10.8613,
1.63E+12,48887.01,48917.99,48883.89,48888.71,19.10133,
1.63E+12,48888.7,48897.61,48882.78,48882.86,7.50396,
1.63E+12,48882.87,48947.91,48882.86,48926.3,14.94703,
1.63E+12,48926.3,48926.3,48868.69,48894.97,14.87707,
1.63E+12,48892.13,48935.08,48887.45,48935.08,7.467,
1.63E+12,48935.07,48943.13,48919.1,48934.78,11.47002,
1.63E+12,48934.77,48969.03,48919.93,48947.45,37.17106,
1.63E+12,48947.45,48961.94,48936.88,48961.94,12.29676,
1.63E+12,48961.94,48961.94,48935.04,48946.19,11.85768,
1.63E+12,48946.18,48946.19,48944.18,48944.18,4.23768,
1.63E+12,48944.19,48944.19,48925,48925,7.80347,
1.63E+12,48925,48951.78,48923.08,48931.6,17.60243,
1.63E+12,48931.61,48935.17,48919.06,48919.07,9.70391,
1.63E+12,48919.06,48919.07,48900,48900.64,9.22317,
1.63E+12,48900.64,48908.83,48900.63,48901.16,8.54801,
1.63E+12,48901.16,48922.99,48894.36,48894.78,13.45933,
1.63E+12,48894.78,48924.94,48894.77,48916.26,8.93159,
1.63E+12,48916.25,48921,48891.69,48898.74,13.60676,
1.63E+12,48898.74,48918.7,48889.62,48895.03,20.40758,
1.63E+12,48895.03,48909,48892.66,48907.12,11.78071,
1.63E+12,48907.12,48912.54,48900,48906.76,5.77763,
1.63E+12,48906.75,48911.08,48902,48903.56,7.43798,
1.63E+12,48903.56,48945.15,48901.98,48945.15,14.42625,
1.63E+12,48945.14,48948,48919,48923.26,10.59043,
1.63E+12,48923.26,48939.34,48917.1,48922.69,6.02216,
1.63E+12,48922.69,48922.7,48904,48904,16.22352,
1.63E+12,48904,48908.37,48891.01,48894.07,6.64691,
1.63E+12,48894.08,48919.86,48894.07,48897.68,8.27112,
1.63E+12,48897.69,48901.64,48876.98,48884,6.15757,
1.63E+12,48884,48900,48878.63,48887.07,15.57635,
1.63E+12,48887.07,48923.97,48887.07,48921.01,10.5399,
1.63E+12,48921,48928.12,48897.54,48920.49,15.01969,
1.63E+12,48920.49,48928.1,48907.58,48923.67,12.40686,
1.63E+12,48923.66,48929,48918.05,48922.24,11.45908,
1.63E+12,48922.24,48928.01,48920.44,48928.01,8.01567,
1.63E+12,48928.01,48930.97,48922.29,48928,7.85747,
1.63E+12,48927.99,48938.01,48925.09,48935.55,13.21398,
1.63E+12,48935.55,48935.55,48900.01,48902.8,18.01132,
1.63E+12,48902.79,48902.96,48894.07,48894.73,10.17237,
1.63E+12,48894.73,48930,48894.73,48930,16.97606,
1.63E+12,48930,48940.64,48925.55,48935.77,6.79126,
1.63E+12,48935.77,48935.77,48904.96,48909.79,7.51809,
1.63E+12,48909.79,48909.8,48900.34,48900.34,6.00897,
1.63E+12,48900,48900.01,48883.73,48887.35,9.96479,
1.63E+12,48887.35,48887.35,48865.9,48868.81,10.25255,
1.63E+12,48868.82,48868.82,48850.26,48850.26,13.02432,
1.63E+12,48850.27,48859.53,48826.77,48846.24,26.5158,
1.63E+12,48846.24,48883.6,48846.21,48854.06,20.96172,
1.63E+12,48854.06,48867.46,48849.73,48858,13.53446,
1.63E+12,48858,48887.33,48858,48878.99,13.51099,
1.63E+12,48879,48887.33,48871.01,48887.33,15.25625,
1.63E+12,48887.33,48887.33,48870.12,48870.12,6.54054,
1.63E+12,48870.13,48870.13,48826,48830.01,12.51719,
1.63E+12,48830,48855.25,48820,48850.25,21.25939,
1.63E+12,48850.25,48884.99,48850.24,48869.44,19.23267,
1.63E+12,48869.43,48877.37,48851.99,48874.62,13.04277,
1.63E+12,48874.63,48874.63,48851.89,48856.66,9.5322,
1.63E+12,48856.66,48859.99,48843.98,48847.87,23.94476,
1.63E+12,48847.88,48871.15,48847.87,48860.21,16.86958,
1.63E+12,48860.21,48884.74,48860.2,48862.79,12.23095,
1.63E+12,48862.78,48864.95,48851.9,48851.91,9.42387,
1.63E+12,48851.9,48851.91,48828.01,48834.39,24.75196,
1.63E+12,48834.39,48837.77,48789.47,48790,21.17205,
1.63E+12,48790,48819.98,48777,48777,23.02171,
1.63E+12,48777,48787.99,48759.92,48766.7,25.21944,
1.63E+12,48766.69,48800,48761.47,48792.75,30.8521,
1.63E+12,48792.75,48796.84,48756.19,48761.58,16.71733,
1.63E+12,48761.58,48791.28,48758.49,48791.27,25.5793,
1.63E+12,48791.27,48857.14,48789.54,48857.14,32.02072,
1.63E+12,48857.13,48857.14,48820.02,48822.32,20.34181,
1.63E+12,48822.32,48857.13,48822.31,48834.29,12.94882,
1.63E+12,48834.29,48863.04,48832.65,48857.57,12.28656,
1.63E+12,48857.57,48873.63,48835.32,48867.3,12.62775,
1.63E+12,48867.3,48869.96,48846.35,48851.48,14.39292,
1.63E+12,48851.49,48858.44,48786.97,48819.67,27.20911,
1.63E+12,48819.67,48819.67,48789.7,48791.23,33.12611,
1.63E+12,48791.24,48796.72,48760.01,48786.17,19.20984,
1.63E+12,48786.16,48793.79,48737.44,48745.76,38.85771,
1.63E+12,48745.76,48763.35,48742.86,48755.19,18.51312,
1.63E+12,48755.18,48755.23,48730.64,48735,14.28035,
1.63E+12,48735.01,48753.01,48707.98,48720.27,44.07765,
1.63E+12,48720.26,48720.26,48709.59,48718.19,11.84808,
1.63E+12,48718.19,48749.62,48718.19,48746.84,22.36116,
1.63E+12,48746.83,48780,48732.73,48769.14,29.25972,
1.63E+12,48769.14,48769.14,48728.51,48728.51,24.78576,
1.63E+12,48729.35,48789.36,48728.51,48786.77,25.49743,
1.63E+12,48786.77,48820,48780.77,48819.99,18.07776,
1.63E+12,48819.99,48822.64,48784.91,48789.58,22.24519,
1.63E+12,48789.59,48794.38,48758.66,48758.67,11.73295,
1.63E+12,48758.66,48758.67,48726.39,48730.75,12.1271,
1.63E+12,48730.75,48758.66,48722.51,48722.52,25.13683,
1.63E+12,48722.52,48722.6,48692.67,48711.12,17.76657,
1.63E+12,48711.12,48711.12,48691.3,48699.99,26.33129,
1.63E+12,48699.99,48707.41,48678.57,48692.26,51.74911,
1.63E+12,48692.27,48699.55,48677.36,48683.44,19.50089,
1.63E+12,48683.44,48705,48642.86,48690.19,83.6368,
1.63E+12,48690.2,48733.96,48688.3,48728.38,31.53236,
1.63E+12,48728.39,48728.39,48685.74,48696.58,30.19951,
1.63E+12,48696.59,48696.59,48627.31,48647.28,49.51056,
1.63E+12,48647.29,48695.19,48643.53,48688.17,26.6821,
1.63E+12,48688.17,48688.18,48657.31,48684.66,23.61032,
1.63E+12,48684.65,48740,48681.69,48740,46.47763,
1.63E+12,48739.99,48774.74,48739.99,48753.86,35.61842,
1.63E+12,48753.87,48803.46,48742.99,48803.45,30.23254,
1.63E+12,48803.45,48804.44,48766.58,48795.93,19.45378,
1.63E+12,48795.94,48795.94,48742.78,48746.46,24.34584,
1.63E+12,48746.46,48746.46,48712.61,48721.52,6.9029,
1.63E+12,48721.52,48733,48710.11,48710.64,16.94573,
1.63E+12,48710.64,48738.49,48710.63,48718.03,24.30176,
1.63E+12,48718.03,48777.17,48713.54,48751.02,33.02495,
1.63E+12,48751.02,48788.61,48722.82,48739.47,20.32081,
1.63E+12,48739.47,48742.86,48700.69,48700.69,20.77523,
1.63E+12,48700.7,48702.39,48665.17,48674.72,15.01856,
1.63E+12,48670.48,48716.66,48670.47,48708.89,18.45738,
1.63E+12,48708.88,48731.79,48706.62,48713.2,11.31509,
1.63E+12,48713.19,48733.8,48707.48,48733.79,9.72911,
1.63E+12,48733.79,48733.8,48689,48711.99,19.42315,
1.63E+12,48711.99,48711.99,48681.97,48683.43,12.70422,
1.63E+12,48683.42,48683.43,48651.91,48669.54,18.91312,
1.63E+12,48669.55,48700,48667.1,48699.99,14.3358,
1.63E+12,48699.99,48723.89,48675.3,48681.47,28.50869,
1.63E+12,48681.48,48705.98,48676.33,48701.77,15.61628,
1.63E+12,48701.76,48705.93,48697.71,48697.72,6.86273,
1.63E+12,48697.71,48717,48577.47,48630.18,135.72363,
1.63E+12,48630.17,48716.5,48516,48714.28,88.08209,
1.63E+12,48714.27,48866,48714.27,48792.37,86.85618,
1.63E+12,48792.36,48809.45,48752.89,48777.93,27.85277,
1.63E+12,48777.92,48797.37,48729.34,48774.86,18.7195,
1.63E+12,48777.92,48800,48735.07,48800,19.57721,
1.63E+12,48800,48833.08,48795.83,48824.49,29.07843,
1.63E+12,48824.48,48875.25,48800.02,48858.67,27.18749,
1.63E+12,48858.68,48858.68,48823.37,48840.81,21.09922,
1.63E+12,48840.82,48841.42,48823.05,48828.29,12.86281,
1.63E+12,48828.28,48836.65,48825.08,48834.1,9.13335,
1.63E+12,48834.1,48849.94,48794.73,48818.03,24.49806,
1.63E+12,48818.03,48824.06,48794.74,48800,10.96931,
1.63E+12,48799.99,48857.4,48770.55,48850.02,25.6465,
1.63E+12,48850.02,48858,48821.05,48829.44,21.84624,
1.63E+12,48829.45,48838.29,48800.53,48808.28,15.67663,
1.63E+12,48808.28,48813.31,48781.6,48787.65,10.33374,
1.63E+12,48787.64,48787.65,48750,48774.46,22.43374,
1.63E+12,48774.46,48776.63,48734.49,48747.79,19.55808,
1.63E+12,48747.78,48765.97,48725.58,48738.04,16.13219,
1.63E+12,48738.05,48743.92,48694.48,48696.28,17.43181,
1.63E+12,48696.29,48739.82,48692.97,48700,26.67637,
1.63E+12,48700,48704.62,48639,48655,51.62244,
1.63E+12,48655,48699.95,48650.01,48683.73,32.50534,
1.63E+12,48683.74,48693.73,48645.28,48662.36,30.49489,
1.63E+12,48662.37,48700,48662.36,48689.18,23.11572,
1.63E+12,48689.17,48731.9,48684.33,48723.84,23.56519,
1.63E+12,48723.84,49200,48700.01,48857.02,646.73225,
1.63E+12,48857.02,48857.02,48789.47,48809.9,40.22438,
1.63E+12,48809.89,48850,48792,48815.55,38.40722,
1.63E+12,48815.55,48853.03,48805.79,48840.75,34.79724,
1.63E+12,48840.76,48877.02,48821,48859.28,53.0891,
1.63E+12,48859.28,48859.29,48821.66,48824.26,27.67378,
1.63E+12,48824.26,48860,48813.05,48846.21,20.90178,
1.63E+12,48846.2,48875.06,48810.12,48829.11,25.78805,
1.63E+12,48829.12,48885.05,48827.41,48875.99,39.1105,
1.63E+12,48875.99,48914.5,48867.33,48909,26.03854,
1.63E+12,48908.99,48955.45,48908.99,48940.01,29.96677,
1.63E+12,48940,48967.99,48921.65,48945.79,35.84362,
1.63E+12,48945.79,48960.64,48924.05,48954.8,17.96268,
1.63E+12,48954.8,48954.8,48890.31,48893.31,19.80681,
1.63E+12,48893.31,48906.26,48884.18,48900.66,14.66394,
1.63E+12,48900.65,48900.66,48886.78,48888.02,16.18815,
1.63E+12,48888.02,48938.52,48888.01,48920.88,13.21682,
1.63E+12,48920.88,48939.24,48911.71,48918,32.38844,
1.63E+12,48918,48919.33,48874.35,48902.62,27.64784,
1.63E+12,48902.62,48920.51,48887.28,48887.29,14.65022,
1.63E+12,48887.28,48888.17,48878.22,48878.23,12.80857,
1.63E+12,48878.23,48888.16,48866.69,48867.65,19.30191,
1.63E+12,48867.65,48874.67,48866,48866,15.33562,
1.63E+12,48866,48866.01,48842.06,48860.61,21.86935,
1.63E+12,48860.61,48875.73,48859.26,48861.24,14.56739,
1.63E+12,48861.24,48900,48861.24,48871.45,24.7406,
1.63E+12,48871.46,48895.37,48856,48856.01,10.97315,
1.63E+12,48856,48899.58,48847.3,48897,20.17127,
1.63E+12,48897,48906.04,48873.27,48873.78,13.41432,
1.63E+12,48873.78,48880.53,48865.44,48877.36,13.7126,
1.63E+12,48877.36,48878.17,48856,48856,6.98625,
1.63E+12,48856.01,48890,48854.52,48859,13.12922,
1.63E+12,48859,48870.55,48854.31,48861.13,14.34513,
1.63E+12,48861.12,48861.12,48845,48845.01,13.85043,
1.63E+12,48845.01,48845.01,48825.28,48827.83,9.73428,
1.63E+12,48827.83,48854.73,48827.83,48854.73,19.92814,
1.63E+12,48854.72,48854.73,48809.91,48821.31,27.16385,
1.63E+12,48821.31,48838.54,48821.31,48838.53,11.25477,
1.63E+12,48838.54,48851.28,48811.03,48821.31,17.58763,
1.63E+12,48821.3,48824.39,48808.58,48808.59,23.882,
1.63E+12,48808.59,48808.59,48775.79,48785.56,45.05158,
1.63E+12,48785.57,48797.3,48775.26,48797.29,19.7459,
1.63E+12,48794.99,48829.35,48777.4,48777.58,38.81393,
1.63E+12,48777.59,48777.59,48758,48761.6,25.84707,
1.63E+12,48761.6,48769.27,48755.72,48757.05,21.70483,
1.63E+12,48757.04,48787.61,48751.08,48751.08,23.43631,
1.63E+12,48751.08,48761.59,48740.51,48754.97,11.93574,
1.63E+12,48754.98,48790,48736.61,48736.62,13.02593,
1.63E+12,48736.61,48736.62,48711.01,48711.01,20.73101,
1.63E+12,48711.01,48736.1,48711.01,48718.35,18.52447,
1.63E+12,48718.35,48728.74,48718.34,48728.71,6.53065,
1.63E+12,48728.72,48757.58,48728.72,48738.01,15.9577,
1.63E+12,48738.01,48738.01,48723.05,48723.06,6.48473,
1.63E+12,48723.05,48779.98,48723.05,48779.98,17.23814,
1.63E+12,48779.98,48780,48711.3,48711.3,29.40169,
1.63E+12,48711.3,48720.67,48700,48718.93,23.24669,
1.63E+12,48718.92,48766.57,48710.46,48766.57,14.67122,
1.63E+12,48766.56,48784.96,48748.33,48760,17.84518,
1.63E+12,48759.99,48794,48759.99,48793.99,20.06749,
1.63E+12,48794,48814.99,48737.79,48737.8,13.91154,
1.63E+12,48737.8,48772.64,48728.48,48735.67,14.86863,
1.63E+12,48735.67,48764.55,48735.66,48755.64,17.20417,
1.63E+12,48755.64,48784.97,48716.63,48784.97,17.77198,
1.63E+12,48784.96,48784.97,48735.97,48735.97,18.81256,
1.63E+12,48735.97,48758.62,48716.63,48723.05,14.9306,
1.63E+12,48723.05,48740.69,48723.05,48733.94,11.38229,
1.63E+12,48733.94,48759.25,48733.94,48754.47,13.00084,
1.63E+12,48754.46,48754.47,48733.94,48754.43,13.71714,
1.63E+12,48754.43,48759.92,48733.94,48738.54,15.39193,
1.63E+12,48738.53,48758.15,48722.22,48758.15,13.30094,
1.63E+12,48758.15,48800,48753.91,48782.13,28.80581,
1.63E+12,48782.12,48817.45,48752.88,48765.57,32.79296,
1.63E+12,48765.58,48801.73,48731.31,48744.56,24.39414,
1.63E+12,48744.57,48800.29,48740,48741.47,30.65965,
1.63E+12,48741.47,48741.47,48728.5,48732.52,6.34249,
1.63E+12,48732.51,48732.52,48705.39,48710,17.38143,
1.63E+12,48709.99,48727.95,48680,48725.19,62.60979,
1.63E+12,48725.19,48739.6,48712.36,48714.74,12.63402,
1.63E+12,48714.75,48720,48705.94,48714.19,29.17307,
1.63E+12,48714.19,48738.99,48709,48726.18,8.49292,
1.63E+12,48726.18,48726.18,48715,48722.64,4.87527,
1.63E+12,48722.64,48739.26,48722.64,48726.48,11.73815,
1.63E+12,48726.49,48743.11,48724.99,48732.71,13.60223,
1.63E+12,48732.72,48737.01,48697,48697.01,12.19719,
1.63E+12,48697,48697.01,48684.23,48684.24,12.25738,
1.63E+12,48684.23,48684.24,48681.74,48683.72,11.05966,
1.63E+12,48683.71,48694.05,48665.9,48665.9,16.44065,
1.63E+12,48665.79,48665.79,48640.01,48651.2,19.08736,
1.63E+12,48651.19,48668.32,48586.68,48589.9,49.00712,
1.63E+12,48589.89,48607.92,48580,48581.41,25.0175,
1.63E+12,48581.41,48632.32,48580.27,48594.46,42.06961,
1.63E+12,48594.47,48632.01,48594.46,48616.65,13.7511,
1.63E+12,48616.65,48616.65,48600.49,48605.41,10.33412,
1.63E+12,48605.42,48648.79,48600.01,48623.25,18.33305,
1.63E+12,48623.24,48643.86,48609.96,48639.41,10.11037,
1.63E+12,48639.41,48642.87,48613.92,48639.62,22.309,
1.63E+12,48639.61,48639.62,48568.57,48570.98,34.6465,
1.63E+12,48570.98,48607.74,48531,48594.31,57.35177,
1.63E+12,48594.32,48611.18,48569.07,48573.61,21.48681,
1.63E+12,48573.61,48624.13,48537.21,48624.12,50.20166,
1.63E+12,48624.13,48696.96,48624.12,48652.62,37.66908,
1.63E+12,48652.63,48680,48652.62,48663.07,14.59397,
1.63E+12,48663.07,48696.98,48663.07,48683.83,15.76161,
1.63E+12,48683.82,48700,48660.91,48661.49,17.55045,
1.63E+12,48661.49,48665.03,48620.91,48632.58,20.80141,
1.63E+12,48632.59,48645.82,48612.85,48612.86,14.6389,
1.63E+12,48612.85,48635.97,48612.85,48617.12,10.90179,
1.63E+12,48617.13,48642.05,48600.75,48600.75,11.36245,
